part_number,spec_application,supplystatus_sort,capacitance_sort[pF],rvol,rvol_ac_list,opetemp-max,tcc,LWSize_mm_inch,size_thickness_max,tolerance,Type,caution,file_information,,
GRM21BC7YA475KE11,CE|IE|AIC|MeI|ME,In Production,4700000,35,-,125,X7S,2012M/0805,1.45,±10%,General Purpose,,[n],[s],[t]
GRM21BC7YA475ME11,CE|IE|AIC|MeI|ME,In Production,4700000,35,-,125,X7S,2012M/0805,1.45,±20%,General Purpose,,[n],[s],[t]
GRM21BC71H475ME11,CE|IE|AIC|MeI|ME,In Production,4700000,50,-,125,X7S,2012M/0805,1.45,±20%,General Purpose,,[n],[s],[t]
GRM21BC71H475KE11,CE|IE|AIC|MeI|ME,In Production,4700000,50,-,125,X7S,2012M/0805,1.45,±10%,General Purpose,,[n],[s],[t]
KRM21FC71H475KFA1,CE|IE|MeI|ME,In Production,4700000,50,-,125,X7S,2012M/0805,2,±10%,Metal Terminal General,,[n],[s],[t]
GGM31CC71H475KA03,AIC|APS|MeI,In Production,4700000,50,-,125,X7S,3216M/1206,1.8,±10%,Water repellent/ Automotive [AEC-Q200],,[n],[s],[t]
GRJ31CC71H475ME11,CE|IE|AIC|MeI|ME,In Production,4700000,50,-,125,X7S,3216M/1206,1.9,±20%,Resin external electrode,,[n],[s],[t]
GCJ31CC71H475MA01,AIC|APS|MeI,In Production,4700000,50,-,125,X7S,3216M/1206,1.9,±20%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GRJ31CC71H475KE11,CE|IE|AIC|MeI|ME,In Production,4700000,50,-,125,X7S,3216M/1206,1.9,±10%,Resin external electrode,,[n],[s],[t]
GCM31CC71H475KA03,AIC|APS|MeI,In Production,4700000,50,-,125,X7S,3216M/1206,1.8,±10%,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ31CC71H475KA01,AIC|APS|MeI,In Production,4700000,50,-,125,X7S,3216M/1206,1.9,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCM31CC71H475KA49,AIC|APS|MeI,In Production,4700000,50,-,125,X7S,3216M/1206,1.8,±10%,Powertrain/Safety for Automotive,,[n],[s],[t]
GRT21BC71H475KE13,IE|AIC|MeI,In Production,4700000,50,-,125,X7S,2012M/0805,1.45,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRJ31CC72A475ME01,CE|IE|AIC|MeI|ME,In Production,4700000,100,-,125,X7S,3216M/1206,1.9,±20%,Resin external electrode,,[n],[s],[t]
GCM32DC72A475ME02,AIC|APS|MeI,In Production,4700000,100,-,125,X7S,3225M/1210,2.2,±20%,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GGM32DC72A475KE02,AIC|APS|MeI,In Production,4700000,100,-,125,X7S,3225M/1210,2.2,±10%,Water repellent/ Automotive [AEC-Q200],,[n],[s],[t]
GRM31CC72A475KE11,CE|IE|AIC|MeI|ME,In Production,4700000,100,-,125,X7S,3216M/1206,1.9,±10%,General Purpose,,[n],[s],[t]
GRM31CC72A475ME11,CE|IE|AIC|MeI|ME,In Production,4700000,100,-,125,X7S,3216M/1206,1.9,±20%,General Purpose,,[n],[s],[t]
KRM31KC72A475KH01,CE|IE|MeI|ME,In Production,4700000,100,-,125,X7S,3216M/1206,2.9,±10%,Metal Terminal General,,[n],[s],[t]
GCM32DC72A475KE01,AIC|APS|MeI,In Production,4700000,100,-,125,X7S,3225M/1210,2.2,±10%,Powertrain/Safety for Automotive,,[n],[s],[t]
GCJ32DC72A475KE01,AIC|APS|MeI,In Production,4700000,100,-,125,X7S,3225M/1210,2.3,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCM32DC72A475ME01,AIC|APS|MeI,In Production,4700000,100,-,125,X7S,3225M/1210,2.2,±20%,Powertrain/Safety for Automotive,,[n],[s],[t]
GCM32DC72A475KE02,AIC|APS|MeI,In Production,4700000,100,-,125,X7S,3225M/1210,2.2,±10%,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRJ31CC72A475KE01,CE|IE|AIC|MeI|ME,In Production,4700000,100,-,125,X7S,3216M/1206,1.9,±10%,Resin external electrode,,[n],[s],[t]
GRM035D70E475ME18,CE|IE|AIC|MeI|ME,In Production,4700000,2.5,-,125,X7T,0603M/0201,0.55,±20%,Ultra-small,derating1,[n],[s],[t]
GCM155D70G475ME36,AIC|APS|MeI,In Production,4700000,4,-,125,X7T,1005M/0402,0.7,±20%,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM155D70G475ME15,CE|IE|AIC|MeI|ME,In Production,4700000,4,-,125,X7T,1005M/0402,0.7,±20%,General Purpose,,[n],[s],[t]
GCM155D70G475ME35,AIC|APS|MeI,In Production,4700000,4,-,125,X7T,1005M/0402,0.7,±20%,Powertrain/Safety for Automotive,,[n],[s],[t]
GCM155D70J475MEC4,AIC|APS|MeI,In Production,4700000,6.3,-,125,X7T,1005M/0402,0.7,±20%,Powertrain/Safety for Automotive [AEC-Q200],derating7,[n],[s],[t]
GRM155D70J475ME15,CE|IE|AIC|MeI|ME,In Production,4700000,6.3,-,125,X7T,1005M/0402,0.7,±20%,General Purpose,,[n],[s],[t]
GRT155D70J475ME13,IE|AIC|MeI,In Production,4700000,6.3,-,125,X7T,1005M/0402,0.7,±20%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM185D70J475ME11,CE|IE|AIC|MeI|ME,In Production,4700000,6.3,-,125,X7T,1608M/0603,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM188D71A475KE11,CE|IE|AIC|MeI|ME,In Production,4700000,10,-,125,X7T,1608M/0603,0.95,±10%,General Purpose,,[n],[s],[t]
GRM188D71A475ME11,CE|IE|AIC|MeI|ME,In Production,4700000,10,-,125,X7T,1608M/0603,0.95,±20%,General Purpose,,[n],[s],[t]
GRM155D71A475ME15,CE|IE|AIC|MeI|ME,In Production,4700000,10,-,125,X7T,1005M/0402,0.7,±20%,General Purpose,derating1,[n],[s],[t]
GCM21BD71H475KE35,AIC|APS|MeI,In Production,4700000,50,-,125,X7T,2012M/0805,1.45,±10%,Powertrain/Safety for Automotive,,[n],[s],[t]
GCM21BD71H475KE36,AIC|APS|MeI,In Production,4700000,50,-,125,X7T,2012M/0805,1.45,±10%,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ21BD71H475KE02,AIC|APS|MeI,In Production,4700000,50,-,125,X7T,2012M/0805,1.5,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ31CL81C475MA01,AIC|APS|MeI,In Production,4700000,16,-,150,X8L,3216M/1206,1.9,±20%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ31CL81C475KA01,AIC|APS|MeI,In Production,4700000,16,-,150,X8L,3216M/1206,1.9,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ32EL81E475KA01,AIC|APS|MeI,In Production,4700000,25,-,150,X8L,3225M/1210,2.8,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ32EL81E475MA01,AIC|APS|MeI,In Production,4700000,25,-,150,X8L,3225M/1210,2.8,±20%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM32DL8EL475KE07,CE|IE|AIC|MeI|ME,In Production,4700000,100,-,150,X8L,3225M/1210,2.2,±10%,General Purpose,derating4,[n],[s],[t]
GCM32DL8EL475KE07,AIC|APS|MeI,In Production,4700000,100,-,150,X8L,3225M/1210,2.2,±10%,Powertrain/Safety for Automotive [AEC-Q200],derating4,[n],[s],[t]
GCM155M8EB475ME08,AIC|APS|MeI,In Production,4700000,4,-,150,X8M,1005M/0402,0.7,±20%,Powertrain/Safety for Automotive [AEC-Q200],derating4,[n],[s],[t]
GCM188M8EC475KE08,AIC|APS|MeI,In Production,4700000,6.3,-,150,X8M,1608M/0603,1,±10%,Powertrain/Safety for Automotive [AEC-Q200],derating4,[n],[s],[t]
GCJ188M8EC475KE08,AIC|APS|MeI,In Production,4700000,6.3,-,150,X8M,1608M/0603,1,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],derating4,[n],[s],[t]
GCM188M8ED475KE08,AIC|APS|MeI,In Production,4700000,10,-,150,X8M,1608M/0603,1,±10%,Powertrain/Safety for Automotive [AEC-Q200],derating4,[n],[s],[t]
GCM21BM8EH475KE08,AIC|APS|MeI,In Production,4700000,50,-,150,X8M,2012M/0805,1.45,±10%,Powertrain/Safety for Automotive [AEC-Q200],derating4,[n],[s],[t]
LLL1U4R60G435ME22,CE|IE|AIC|MeI|ME,In Production,4300000,4,-,85,X5R,0610M/02404,0.45,±20%,Low ESL,derating1,[n],[s],[t]
LLL1U4D80E435ME22,CE|IE|AIC|MeI|ME,In Production,4300000,2.5,-,105,X6T,0610M/02404,0.45,±20%,Low ESL,derating1,[n],[s],[t]
GRT219R61A335KE01,IE|AIC|MeI,In Production,3300000,10,-,85,X5R,2012M/0805,0.95,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT21BR61A335KE13,IE|AIC|MeI,In Production,3300000,10,-,85,X5R,2012M/0805,1.4,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT219R61C335KE01,IE|AIC|MeI,In Production,3300000,16,-,85,X5R,2012M/0805,0.95,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT31CR61E335KE01,IE|AIC|MeI,In Production,3300000,25,-,85,X5R,3216M/1206,1.8,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT32DR61H335KE01,IE|AIC|MeI,In Production,3300000,50,-,85,X5R,3225M/1210,2.2,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT21BC81C335KE13,IE|AIC|MeI,In Production,3300000,16,-,105,X6S,2012M/0805,1.4,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT21BC81E335KE13,IE|AIC|MeI,In Production,3300000,25,-,105,X6S,2012M/0805,1.4,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRT32DC81H335KE01,IE|AIC|MeI,In Production,3300000,50,-,105,X6S,3225M/1210,2.2,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GCJ31CR71C335KA01,AIC|APS|MeI,In Production,3300000,16,-,125,X7R,3216M/1206,1.9,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ188C70J335ME02,AIC|APS|MeI,In Production,3300000,6.3,-,125,X7S,1608M/0603,1,±20%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ188C70J335KE02,AIC|APS|MeI,In Production,3300000,6.3,-,125,X7S,1608M/0603,1,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GCJ31CL81C335KA01,AIC|APS|MeI,In Production,3300000,16,-,150,X8L,3216M/1206,1.9,±10%,Resin external electrode for Powertrain/safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM155B30G225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,85,B,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
GRM153B30G225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,85,B,1005M/0402,0.33,±20%,General Purpose,,[n],[s],[t]
GRM153B30J225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,85,B,1005M/0402,0.33,±20%,General Purpose,derating1,[n],[s],[t]
GRM155B31A225KE95,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,85,B,1005M/0402,0.55,±10%,General Purpose,derating1,[n],[s],[t]
GRM155B31A225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,85,B,1005M/0402,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM188B31E225MA12,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,B,1608M/0603,0.9,±20%,General Purpose,,[n],[s],[t]
GRM188B31E225KA12,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,B,1608M/0603,0.9,±10%,General Purpose,,[n],[s],[t]
GRM188B3YA225MA12,CE|IE|AIC|MeI|ME,In Production,2200000,35,-,85,B,1608M/0603,0.9,±20%,General Purpose,derating1,[n],[s],[t]
GRM188B3YA225KA12,CE|IE|AIC|MeI|ME,In Production,2200000,35,-,85,B,1608M/0603,0.9,±10%,General Purpose,derating1,[n],[s],[t]
GRM155R60G225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,85,X5R,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
GRM153R60G225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,85,X5R,1005M/0402,0.33,±20%,General Purpose,,[n],[s],[t]
GRM033R60G225ME44,ME,In Production,2200000,4,-,85,X5R,0603M/0201,0.35,±20%,Ultra-small,mobile,[n],[s],[t]
GRM033R60G225ME47,ME,In Production,2200000,4,-,85,X5R,0603M/0201,0.39,±20%,Ultra-small,mobile,[n],[s],[t]
GRM155R60J225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,85,X5R,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
GRM033R60J225ME05,ME,In Production,2200000,6.3,-,85,X5R,0603M/0201,0.33,±20%,Ultra-small,derating1|mobile,[n],[s],[t]
GRM033R60J225ME47,ME,In Production,2200000,6.3,-,85,X5R,0603M/0201,0.39,±20%,Ultra-small,mobile,[n],[s],[t]
GRM153R60J225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,85,X5R,1005M/0402,0.33,±20%,General Purpose,derating1,[n],[s],[t]
GRM033R60J225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,85,X5R,0603M/0201,0.39,±20%,Ultra-small,,[n],[s],[t]
GRM155R60J225KE01,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,85,X5R,1005M/0402,0.55,±10%,General Purpose,,[n],[s],[t]
GRM033R60J225ME15,ME,In Production,2200000,6.3,-,85,X5R,0603M/0201,0.35,±20%,Ultra-small,derating1|mobile,[n],[s],[t]
GRT153R60J225ME13,IE|AIC|MeI,In Production,2200000,6.3,-,85,X5R,1005M/0402,0.33,±20%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM152R60J225ME05,ME,In Production,2200000,6.3,-,85,X5R,1005M/0402,0.22,±20%,General Purpose,derating1|mobile,[n],[s],[t]
GRT155R60J225KE01,IE|AIC|MeI,In Production,2200000,6.3,-,85,X5R,1005M/0402,0.55,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM155R61A225KE01,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,85,X5R,1005M/0402,0.55,±10%,General Purpose,derating1,[n],[s],[t]
GRM035R61A225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,85,X5R,0603M/0201,0.55,±20%,Ultra-small,,[n],[s],[t]
GRT155R61A225KE01,IE|AIC|MeI,In Production,2200000,10,-,85,X5R,1005M/0402,0.55,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM033R61A225KE47,ME,In Production,2200000,10,-,85,X5R,0603M/0201,0.39,±10%,Ultra-small,derating1|mobile,[n],[s],[t]
GRM033R61A225ME47,ME,In Production,2200000,10,-,85,X5R,0603M/0201,0.39,±20%,Ultra-small,derating1|mobile,[n],[s],[t]
GRM155R61A225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,85,X5R,1005M/0402,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM219R61C225KA88,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,2012M/0805,0.95,±10%,General Purpose,,[n],[s],[t]
GRM155R61C225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
GRM155R61C225ME44,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,1005M/0402,0.6,±20%,General Purpose,derating1,[n],[s],[t]
GRM035R61C225ME01,ME,In Production,2200000,16,-,85,X5R,0603M/0201,0.55,±20%,Ultra-small,derating1|mobile,[n],[s],[t]
GRM155R61C225KE44,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,1005M/0402,0.6,±10%,General Purpose,derating1,[n],[s],[t]
GRM155R61C225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,1005M/0402,0.7,±10%,General Purpose,,[n],[s],[t]
GRT155R61C225KE13,IE|AIC|MeI,In Production,2200000,16,-,85,X5R,1005M/0402,0.7,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM219R61C225MA88,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,2012M/0805,0.95,±20%,General Purpose,,[n],[s],[t]
GRM155R61C225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,85,X5R,1005M/0402,0.7,±20%,General Purpose,,[n],[s],[t]
GXT155R61C225KE13,IE|AIC|MeI,In Production,2200000,16,-,85,X5R,1005M/0402,0.7,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRM155R61E225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1005M/0402,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM219R61E225KA12,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,2012M/0805,0.95,±10%,General Purpose,,[n],[s],[t]
ZRB155R61E225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1005M/0402,0.65,±20%,Acoustic noise reduction (interposer),derating1,[n],[s],[t]
GRT155R61E225KE13,IE|AIC|MeI,In Production,2200000,25,-,85,X5R,1005M/0402,0.7,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GXT155R61E225KE13,IE|AIC|MeI,In Production,2200000,25,-,85,X5R,1005M/0402,0.7,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRM155R61E225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1005M/0402,0.7,±20%,General Purpose,,[n],[s],[t]
ZRB157R61E225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1005M/0402,0.85,±10%,Acoustic noise reduction (interposer),,[n],[s],[t]
GRM219R61E225MA12,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,2012M/0805,0.95,±20%,General Purpose,,[n],[s],[t]
GRM188R61E225KA12,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1608M/0603,0.9,±10%,General Purpose,,[n],[s],[t]
GRM188R61E225MA12,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1608M/0603,0.9,±20%,General Purpose,,[n],[s],[t]
GRT188R61E225KE13,IE|AIC|MeI,In Production,2200000,25,-,85,X5R,1608M/0603,0.9,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM155R61E225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,85,X5R,1005M/0402,0.7,±10%,General Purpose,,[n],[s],[t]
GXT188R6YA225KE13,IE|AIC|MeI,In Production,2200000,35,-,85,X5R,1608M/0603,0.9,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRM188R6YA225MA12,CE|IE|AIC|MeI|ME,In Production,2200000,35,-,85,X5R,1608M/0603,0.9,±20%,General Purpose,derating1,[n],[s],[t]
ZRB157R6YA225ME11,ME,In Production,2200000,35,-,85,X5R,1005M/0402,0.85,±20%,Acoustic noise reduction (interposer),derating1|mobile,[n],[s],[t]
GRM155R6YA225KE11,ME,In Production,2200000,35,-,85,X5R,1005M/0402,0.7,±10%,General Purpose,derating1|mobile,[n],[s],[t]
GRT188R6YA225KE13,IE|AIC|MeI,In Production,2200000,35,-,85,X5R,1608M/0603,0.9,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM155R6YA225ME11,ME,In Production,2200000,35,-,85,X5R,1005M/0402,0.7,±20%,General Purpose,derating1|mobile,[n],[s],[t]
GRM188R6YA225KA12,CE|IE|AIC|MeI|ME,In Production,2200000,35,-,85,X5R,1608M/0603,0.9,±10%,General Purpose,derating1,[n],[s],[t]
ZRB157R6YA225KE11,ME,In Production,2200000,35,-,85,X5R,1005M/0402,0.85,±10%,Acoustic noise reduction (interposer),derating1|mobile,[n],[s],[t]
GXT188R61H225KE13,IE|AIC|MeI,In Production,2200000,50,-,85,X5R,1608M/0603,1,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRM188R61H225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,50,-,85,X5R,1608M/0603,1,±10%,General Purpose,,[n],[s],[t]
GRT188R61H225KE13,IE|AIC|MeI,In Production,2200000,50,-,85,X5R,1608M/0603,1,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM188R61H225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,50,-,85,X5R,1608M/0603,1,±20%,General Purpose,,[n],[s],[t]
GRM033C80E225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,2.5,-,105,X6S,0603M/0201,0.39,±20%,Ultra-small,,[n],[s],[t]
GRM155C80E225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,2.5,-,105,X6S,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
GRM155C80G225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,105,X6S,1005M/0402,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM033C80G225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,105,X6S,0603M/0201,0.39,±20%,Ultra-small,derating1,[n],[s],[t]
GRT155C80G225KE13,IE|AIC|MeI,In Production,2200000,4,-,105,X6S,1005M/0402,0.55,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM155C80J225KE95,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,105,X6S,1005M/0402,0.55,±10%,General Purpose,derating1,[n],[s],[t]
GRT155C80J225KE01,IE|AIC|MeI,In Production,2200000,6.3,-,105,X6S,1005M/0402,0.55,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM155C80J225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,105,X6S,1005M/0402,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM035C80J225ME01,CE|IE|AIC|MeI|ME,In Production,2200000,6.3,-,105,X6S,0603M/0201,0.55,±20%,Ultra-small,derating1,[n],[s],[t]
GRM155C81A225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,105,X6S,1005M/0402,0.7,±10%,General Purpose,,[n],[s],[t]
GXT155C81A225KE13,IE|AIC|MeI,In Production,2200000,10,-,105,X6S,1005M/0402,0.7,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRM155C81A225ME44,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,105,X6S,1005M/0402,0.6,±20%,General Purpose,derating1,[n],[s],[t]
GRT155C81A225KE13,IE|AIC|MeI,In Production,2200000,10,-,105,X6S,1005M/0402,0.7,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM155C81A225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,105,X6S,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
GRM155C81A225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,105,X6S,1005M/0402,0.7,±20%,General Purpose,,[n],[s],[t]
GRM155C81A225KE44,CE|IE|AIC|MeI|ME,In Production,2200000,10,-,105,X6S,1005M/0402,0.6,±10%,General Purpose,derating1,[n],[s],[t]
GXT155C81C225KE13,IE|AIC|MeI,In Production,2200000,16,-,105,X6S,1005M/0402,0.7,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRM188C81C225KA12,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,105,X6S,1608M/0603,0.9,±10%,General Purpose,,[n],[s],[t]
GRT188C81C225KE13,IE|AIC|MeI,In Production,2200000,16,-,105,X6S,1608M/0603,0.9,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM188C81C225MA12,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,105,X6S,1608M/0603,0.9,±20%,General Purpose,,[n],[s],[t]
GRM155C81C225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,105,X6S,1005M/0402,0.7,±10%,General Purpose,,[n],[s],[t]
GRM155C81C225ME15,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,105,X6S,1005M/0402,0.55,±20%,General Purpose,derating1,[n],[s],[t]
GRM155C81C225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,16,-,105,X6S,1005M/0402,0.7,±20%,General Purpose,,[n],[s],[t]
GRT155C81C225KE13,IE|AIC|MeI,In Production,2200000,16,-,105,X6S,1005M/0402,0.7,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GXT188C81E225KE13,IE|AIC|MeI,In Production,2200000,25,-,105,X6S,1608M/0603,1,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRT188C81E225KE13,IE|AIC|MeI,In Production,2200000,25,-,105,X6S,1608M/0603,1,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM188C81E225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,105,X6S,1608M/0603,1,±20%,General Purpose,,[n],[s],[t]
GRM188C81E225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,25,-,105,X6S,1608M/0603,1,±10%,General Purpose,,[n],[s],[t]
GRM155C81E225ME11,ME,In Production,2200000,25,-,105,X6S,1005M/0402,0.7,±20%,General Purpose,derating1|mobile,[n],[s],[t]
GRM155C81E225KE11,ME,In Production,2200000,25,-,105,X6S,1005M/0402,0.7,±10%,General Purpose,derating1|mobile,[n],[s],[t]
GRM188C8YA225ME11,CE|IE|AIC|MeI|ME,In Production,2200000,35,-,105,X6S,1608M/0603,1,±20%,General Purpose,,[n],[s],[t]
GRT188C8YA225KE13,IE|AIC|MeI,In Production,2200000,35,-,105,X6S,1608M/0603,1,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM188C8YA225KE11,CE|IE|AIC|MeI|ME,In Production,2200000,35,-,105,X6S,1608M/0603,1,±10%,General Purpose,,[n],[s],[t]
GXT188C8YA225KE13,IE|AIC|MeI,In Production,2200000,35,-,105,X6S,1608M/0603,1,±10%,Water repellent/ Infotainment [AEC-Q200],derating1,[n],[s],[t]
GRT31CC81H225KE01,IE|AIC|MeI,In Production,2200000,50,-,105,X6S,3216M/1206,1.8,±10%,Infotainment for Automotive [AEC-Q200],derating1,[n],[s],[t]
GRM152D80E225ME01,ME,In Production,2200000,2.5,-,105,X6T,1005M/0402,0.22,±20%,General Purpose,derating1|mobile,[n],[s],[t]
GRM033D80E225ME47,ME,In Production,2200000,2.5,-,105,X6T,0603M/0201,0.39,±20%,Ultra-small,mobile,[n],[s],[t]
GRM155D80G225KE95,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,105,X6T,1005M/0402,0.55,±10%,General Purpose,,[n],[s],[t]
GRM155D80G225ME95,CE|IE|AIC|MeI|ME,In Production,2200000,4,-,105,X6T,1005M/0402,0.55,±20%,General Purpose,,[n],[s],[t]
